"subj","phase","block","trial","stim","resp","rt","pstimL","pstimR","outcome","date"
18,1,3,21,"BY",1,0.687844888889,"pear","banana","Stomach Ache","2016_Oct_25_1627"
18,1,3,22,"AX",1,0.66039684054,"apple","strawberry","Stomach Ache","2016_Oct_25_1627"
18,1,3,23,"BY",1,0.531693779863,"banana","pear","Stomach Ache","2016_Oct_25_1627"
18,1,3,24,"CY",0,0.937950398424,"orange","pear","No Stomach Ache","2016_Oct_25_1627"
18,1,4,25,"AX",1,0.781676130136,"apple","strawberry","Stomach Ache","2016_Oct_25_1627"
18,1,4,26,"AX",1,0.594181903172,"strawberry","apple","Stomach Ache","2016_Oct_25_1627"
18,1,4,27,"CY",0,0.578456695308,"orange","pear","No Stomach Ache","2016_Oct_25_1627"
18,1,4,28,"A",1,0.566178704845,"","strawberry","Stomach Ache","2016_Oct_25_1627"
18,1,4,29,"A",1,0.408229656052,"strawberry","","Stomach Ache","2016_Oct_25_1627"
18,1,4,30,"BY",1,0.721616671537,"pear","banana","Stomach Ache","2016_Oct_25_1627"
18,1,4,31,"BY",1,0.656596939662,"banana","pear","Stomach Ache","2016_Oct_25_1627"
18,1,4,32,"CY",0,0.408013816341,"pear","orange","No Stomach Ache","2016_Oct_25_1627"
19,1,1,1,"AX",0,10.9727799546,"apple","pear","Stomach Ache","2016_Oct_26_1419"
19,1,1,2,"BY",1,6.28198725428,"orange","strawberry","Stomach Ache","2016_Oct_26_1419"
19,1,1,3,"CY",0,2.53199759545,"banana","orange","No Stomach Ache","2016_Oct_26_1419"
19,1,1,4,"CY",0,2.62837836356,"orange","banana","No Stomach Ache","2016_Oct_26_1419"
19,1,1,5,"AX",1,2.8756325515,"pear","apple","Stomach Ache","2016_Oct_26_1419"
19,1,1,6,"BY",1,1.63980231085,"strawberry","orange","Stomach Ache","2016_Oct_26_1419"
19,1,1,7,"A",0,2.62554041529,"","pear","Stomach Ache","2016_Oct_26_1419"
19,1,1,8,"A",1,2.65673078923,"pear","","Stomach Ache","2016_Oct_26_1419"
19,1,2,9,"AX",1,1.31288465858,"pear","apple","Stomach Ache","2016_Oct_26_1419"
19,1,2,10,"CY",0,1.34412510484,"orange","banana","No Stomach Ache","2016_Oct_26_1419"
19,1,2,11,"A",1,0.655432019848,"pear","","Stomach Ache","2016_Oct_26_1419"
19,1,2,12,"BY",0,2.70363049,"strawberry","orange","Stomach Ache","2016_Oct_26_1419"
19,1,2,13,"CY",0,2.95353104523,"banana","orange","No Stomach Ache","2016_Oct_26_1419"
19,1,2,14,"A",1,0.906939242268,"","pear","Stomach Ache","2016_Oct_26_1419"
19,1,2,15,"AX",1,1.90862863814,"apple","pear","Stomach Ache","2016_Oct_26_1419"
19,1,2,16,"BY",0,2.00049947901,"orange","strawberry","Stomach Ache","2016_Oct_26_1419"
19,1,3,17,"CY",0,1.40810412308,"orange","banana","No Stomach Ache","2016_Oct_26_1419"
19,1,3,18,"AX",1,1.03192590806,"apple","pear","Stomach Ache","2016_Oct_26_1419"
19,1,3,19,"A",1,4.18841333361,"","pear","Stomach Ache","2016_Oct_26_1419"
19,1,3,20,"BY",1,1.87143052206,"orange","strawberry","Stomach Ache","2016_Oct_26_1419"
19,1,3,21,"AX",1,0.785234955605,"pear","apple","Stomach Ache","2016_Oct_26_1419"
19,1,3,22,"A",1,0.625514912652,"pear","","Stomach Ache","2016_Oct_26_1419"
19,1,3,23,"CY",1,2.25162229571,"banana","orange","No Stomach Ache","2016_Oct_26_1419"
19,1,3,24,"BY",0,1.73772536824,"strawberry","orange","Stomach Ache","2016_Oct_26_1419"
19,1,4,25,"BY",0,2.15735669294,"orange","strawberry","Stomach Ache","2016_Oct_26_1419"
19,1,4,26,"AX",1,1.22056845436,"apple","pear","Stomach Ache","2016_Oct_26_1419"
19,1,4,27,"A",1,0.778564144392,"","pear","Stomach Ache","2016_Oct_26_1419"
19,1,4,28,"A",1,0.594169034623,"pear","","Stomach Ache","2016_Oct_26_1419"
19,1,4,29,"BY",1,1.5666302063,"strawberry","orange","Stomach Ache","2016_Oct_26_1419"
19,1,4,30,"AX",1,0.690767508699,"pear","apple","Stomach Ache","2016_Oct_26_1419"
19,1,4,31,"CY",0,0.969162309309,"orange","banana","No Stomach Ache","2016_Oct_26_1419"
19,1,4,32,"CY",0,1.5006787749,"banana","orange","No Stomach Ache","2016_Oct_26_1419"
20,1,1,1,"CY",1,8.81334145274,"banana","apple","No Stomach Ache","2016_Oct_26_1429"
20,1,1,2,"A",0,7.52901786333,"","orange","Stomach Ache","2016_Oct_26_1429"
20,1,1,3,"BY",0,2.65576157114,"banana","pear","Stomach Ache","2016_Oct_26_1429"
20,1,1,4,"AX",1,5.20403303299,"orange","strawberry","Stomach Ache","2016_Oct_26_1429"
20,1,1,5,"AX",1,1.87553349603,"strawberry","orange","Stomach Ache","2016_Oct_26_1429"
20,1,1,6,"CY",0,2.37793836882,"apple","banana","No Stomach Ache","2016_Oct_26_1429"
20,1,1,7,"BY",1,1.18983052229,"pear","banana","Stomach Ache","2016_Oct_26_1429"
20,1,1,8,"A",1,0.844264709158,"orange","","Stomach Ache","2016_Oct_26_1429"
20,1,2,9,"CY",0,1.43768495275,"banana","apple","No Stomach Ache","2016_Oct_26_1429"
20,1,2,10,"AX",1,2.78183194529,"strawberry","orange","Stomach Ache","2016_Oct_26_1429"
20,1,2,11,"A",1,2.50051674037,"orange","","Stomach Ache","2016_Oct_26_1429"
20,1,2,12,"A",1,0.810879510129,"","orange","Stomach Ache","2016_Oct_26_1429"
20,1,2,13,"AX",1,0.688982246676,"orange","strawberry","Stomach Ache","2016_Oct_26_1429"
20,1,2,14,"BY",1,0.812858767807,"banana","pear","Stomach Ache","2016_Oct_26_1429"
20,1,2,15,"CY",0,1.53139583371,"apple","banana","No Stomach Ache","2016_Oct_26_1429"
20,1,2,16,"BY",1,0.781595267821,"pear","banana","Stomach Ache","2016_Oct_26_1429"
20,1,3,17,"A",1,0.844185401918,"orange","","Stomach Ache","2016_Oct_26_1429"
20,1,3,18,"BY",1,1.43792691757,"banana","pear","Stomach Ache","2016_Oct_26_1429"
20,1,3,19,"BY",1,0.846312699839,"pear","banana","Stomach Ache","2016_Oct_26_1429"
20,1,3,20,"CY",0,1.09433538583,"banana","apple","No Stomach Ache","2016_Oct_26_1429"
20,1,3,21,"CY",0,1.45529113966,"apple","banana","No Stomach Ache","2016_Oct_26_1429"
20,1,3,22,"AX",1,0.657044480555,"orange","strawberry","Stomach Ache","2016_Oct_26_1429"
20,1,3,23,"A",1,0.781774097821,"","orange","Stomach Ache","2016_Oct_26_1429"
20,1,3,24,"AX",1,4.06334464066,"strawberry","orange","Stomach Ache","2016_Oct_26_1429"
20,1,4,25,"CY",0,1.00232572109,"apple","banana","No Stomach Ache","2016_Oct_26_1429"
20,1,4,26,"A",1,0.563039385714,"orange","","Stomach Ache","2016_Oct_26_1429"
20,1,4,27,"BY",1,1.01607042714,"banana","pear","Stomach Ache","2016_Oct_26_1429"
20,1,4,28,"AX",1,0.719382386887,"orange","strawberry","Stomach Ache","2016_Oct_26_1429"
20,1,4,29,"AX",1,0.625740860822,"strawberry","orange","Stomach Ache","2016_Oct_26_1429"
20,1,4,30,"A",1,0.563101276523,"","orange","Stomach Ache","2016_Oct_26_1429"
20,1,4,31,"BY",1,1.03374565812,"pear","banana","Stomach Ache","2016_Oct_26_1429"
20,1,4,32,"CY",0,1.09414691478,"banana","apple","No Stomach Ache","2016_Oct_26_1429"
21,1,1,1,"AX",0,8.39180294774,"orange","strawberry","Stomach Ache","2016_Oct_26_1440"
21,1,1,2,"BY",0,4.21925911028,"pear","banana","Stomach Ache","2016_Oct_26_1440"
21,1,1,3,"BY",1,2.93801267748,"banana","pear","Stomach Ache","2016_Oct_26_1440"
21,1,1,4,"CY",1,4.00050321082,"pear","apple","No Stomach Ache","2016_Oct_26_1440"
21,1,1,5,"AX",1,5.00065933703,"strawberry","orange","Stomach Ache","2016_Oct_26_1440"
21,1,1,6,"CY",0,3.6255099366,"apple","pear","No Stomach Ache","2016_Oct_26_1440"
21,1,1,7,"A",0,2.70640530391,"orange","","Stomach Ache","2016_Oct_26_1440"
21,1,1,8,"A",1,2.64812457492,"","orange","Stomach Ache","2016_Oct_26_1440"
21,1,2,9,"BY",1,3.1567583133,"pear","banana","Stomach Ache","2016_Oct_26_1440"
21,1,2,10,"CY",0,1.65673327725,"apple","pear","No Stomach Ache","2016_Oct_26_1440"
21,1,2,11,"A",1,1.44028972252,"","orange","Stomach Ache","2016_Oct_26_1440"
21,1,2,12,"CY",0,2.15680962987,"pear","apple","No Stomach Ache","2016_Oct_26_1440"
21,1,2,13,"AX",1,2.03362432285,"orange","strawberry","Stomach Ache","2016_Oct_26_1440"
21,1,2,14,"BY",0,1.71919582039,"banana","pear","Stomach Ache","2016_Oct_26_1440"
21,1,2,15,"A",1,2.40728368377,"orange","","Stomach Ache","2016_Oct_26_1440"
21,1,2,16,"AX",1,1.87261266331,"strawberry","orange","Stomach Ache","2016_Oct_26_1440"
21,1,3,17,"A",1,1.78198150056,"orange","","Stomach Ache","2016_Oct_26_1440"
21,1,3,18,"BY",0,1.34420752199,"banana","pear","Stomach Ache","2016_Oct_26_1440"
21,1,3,19,"CY",0,2.09450632287,"pear","apple","No Stomach Ache","2016_Oct_26_1440"
21,1,3,20,"AX",0,1.72031016205,"orange","strawberry","Stomach Ache","2016_Oct_26_1440"
21,1,3,21,"AX",1,1.59418893931,"strawberry","orange","Stomach Ache","2016_Oct_26_1440"
21,1,3,22,"CY",0,1.4379705356,"apple","pear","No Stomach Ache","2016_Oct_26_1440"
21,1,3,23,"A",1,1.18801275501,"","orange","Stomach Ache","2016_Oct_26_1440"
21,1,3,24,"BY",1,1.96925094654,"pear","banana","Stomach Ache","2016_Oct_26_1440"
21,1,4,25,"CY",0,1.06305159233,"pear","apple","No Stomach Ache","2016_Oct_26_1440"
21,1,4,26,"A",1,1.3445452766,"","orange","Stomach Ache","2016_Oct_26_1440"
21,1,4,27,"CY",0,1.4691910774,"apple","pear","No Stomach Ache","2016_Oct_26_1440"
21,1,4,28,"AX",1,2.41023017396,"strawberry","orange","Stomach Ache","2016_Oct_26_1440"
21,1,4,29,"BY",1,1.34416584694,"pear","banana","Stomach Ache","2016_Oct_26_1440"
21,1,4,30,"A",1,0.844559427584,"orange","","Stomach Ache","2016_Oct_26_1440"
21,1,4,31,"BY",1,1.5942698014,"banana","pear","Stomach Ache","2016_Oct_26_1440"
21,1,4,32,"AX",1,1.84378315159,"orange","strawberry","Stomach Ache","2016_Oct_26_1440"
22,1,1,1,"AX",0,5.06390538882,"apple","strawberry","Stomach Ache","2016_Oct_26_1449"
22,1,1,2,"A",1,2.21921739704,"","strawberry","Stomach Ache","2016_Oct_26_1449"
22,1,1,3,"CY",0,1.56221832358,"orange","banana","No Stomach Ache","2016_Oct_26_1449"
22,1,1,4,"BY",0,2.79714071308,"pear","banana","Stomach Ache","2016_Oct_26_1449"
22,1,1,5,"AX",1,1.75177204818,"strawberry","apple","Stomach Ache","2016_Oct_26_1449"
22,1,1,6,"A",1,1.25011919416,"strawberry","","Stomach Ache","2016_Oct_26_1449"
22,1,1,7,"BY",1,1.44101056596,"banana","pear","Stomach Ache","2016_Oct_26_1449"
22,1,1,8,"CY",0,1.71939793741,"banana","orange","No Stomach Ache","2016_Oct_26_1449"
22,1,2,9,"AX",1,1.44160925713,"strawberry","apple","Stomach Ache","2016_Oct_26_1449"
22,1,2,10,"A",1,1.50041628466,"","strawberry","Stomach Ache","2016_Oct_26_1449"
22,1,2,11,"A",1,1.72213885467,"strawberry","","Stomach Ache","2016_Oct_26_1449"
22,1,2,12,"AX",1,1.94115440734,"apple","strawberry","Stomach Ache","2016_Oct_26_1449"
22,1,2,13,"BY",1,1.40713739442,"banana","pear","Stomach Ache","2016_Oct_26_1449"
22,1,2,14,"BY",1,0.720624243608,"pear","banana","Stomach Ache","2016_Oct_26_1449"
22,1,2,15,"CY",0,1.37537908019,"banana","orange","No Stomach Ache","2016_Oct_26_1449"
22,1,2,16,"CY",0,1.21922672726,"orange","banana","No Stomach Ache","2016_Oct_26_1449"
22,1,3,17,"AX",1,1.12554103811,"apple","strawberry","Stomach Ache","2016_Oct_26_1449"
22,1,3,18,"A",1,0.719190805685,"strawberry","","Stomach Ache","2016_Oct_26_1449"
22,1,3,19,"BY",1,1.12894067098,"banana","pear","Stomach Ache","2016_Oct_26_1449"
22,1,3,20,"BY",1,0.844242316671,"pear","banana","Stomach Ache","2016_Oct_26_1449"
22,1,3,21,"A",1,0.656656964216,"","strawberry","Stomach Ache","2016_Oct_26_1449"
22,1,3,22,"CY",0,1.31413934496,"orange","banana","No Stomach Ache","2016_Oct_26_1449"
22,1,3,23,"AX",1,1.20458818274,"strawberry","apple","Stomach Ache","2016_Oct_26_1449"
22,1,3,24,"CY",0,2.60962658143,"banana","orange","No Stomach Ache","2016_Oct_26_1449"
22,1,4,25,"A",1,0.969151385594,"","strawberry","Stomach Ache","2016_Oct_26_1449"
22,1,4,26,"CY",0,0.969436580315,"banana","orange","No Stomach Ache","2016_Oct_26_1449"
22,1,4,27,"AX",1,0.656693352386,"apple","strawberry","Stomach Ache","2016_Oct_26_1449"
22,1,4,28,"CY",0,1.03175582597,"orange","banana","No Stomach Ache","2016_Oct_26_1449"
22,1,4,29,"AX",1,0.655929204542,"strawberry","apple","Stomach Ache","2016_Oct_26_1449"
22,1,4,30,"A",1,0.597627876559,"strawberry","","Stomach Ache","2016_Oct_26_1449"
22,1,4,31,"BY",1,0.843958677026,"banana","pear","Stomach Ache","2016_Oct_26_1449"
22,1,4,32,"BY",1,0.812954247231,"pear","banana","Stomach Ache","2016_Oct_26_1449"
23,1,1,1,"CY",0,19.3298361516,"banana","apple","No Stomach Ache","2016_Oct_26_1531"
23,1,1,2,"AX",0,5.31324978196,"pear","strawberry","Stomach Ache","2016_Oct_26_1531"
23,1,1,3,"BY",0,5.28406261094,"apple","orange","Stomach Ache","2016_Oct_26_1531"
23,1,1,4,"BY",1,4.09466120484,"orange","apple","Stomach Ache","2016_Oct_26_1531"
23,1,1,5,"A",0,4.12477486907,"pear","","Stomach Ache","2016_Oct_26_1531"
23,1,1,6,"AX",1,3.65694414079,"strawberry","pear","Stomach Ache","2016_Oct_26_1531"
23,1,1,7,"CY",0,2.75057777506,"apple","banana","No Stomach Ache","2016_Oct_26_1531"
23,1,1,8,"A",1,3.84436442563,"","pear","Stomach Ache","2016_Oct_26_1531"
23,1,2,9,"A",1,4.71775865229,"pear","","Stomach Ache","2016_Oct_26_1531"
23,1,2,10,"CY",0,2.37550146156,"apple","banana","No Stomach Ache","2016_Oct_26_1531"
23,1,2,11,"AX",1,3.37568122428,"pear","strawberry","Stomach Ache","2016_Oct_26_1531"
23,1,2,12,"CY",0,3.00055514951,"banana","apple","No Stomach Ache","2016_Oct_26_1531"
23,1,2,13,"A",1,2.25049831253,"","pear","Stomach Ache","2016_Oct_26_1531"
23,1,2,14,"BY",1,2.65650655236,"apple","orange","Stomach Ache","2016_Oct_26_1531"
23,1,2,15,"BY",1,2.09520111489,"orange","apple","Stomach Ache","2016_Oct_26_1531"
23,1,2,16,"AX",1,2.72094244161,"strawberry","pear","Stomach Ache","2016_Oct_26_1531"
23,1,3,17,"AX",1,2.12251695083,"strawberry","pear","Stomach Ache","2016_Oct_26_1531"
23,1,3,18,"A",1,1.31382639101,"","pear","Stomach Ache","2016_Oct_26_1531"
23,1,3,19,"A",1,1.09130045213,"pear","","Stomach Ache","2016_Oct_26_1531"
23,1,3,20,"CY",0,2.00046806713,"apple","banana","No Stomach Ache","2016_Oct_26_1531"
23,1,3,21,"CY",0,0.96896233107,"banana","apple","No Stomach Ache","2016_Oct_26_1531"
23,1,3,22,"BY",1,2.15681989305,"orange","apple","Stomach Ache","2016_Oct_26_1531"
23,1,3,23,"AX",1,2.37906716857,"pear","strawberry","Stomach Ache","2016_Oct_26_1531"
23,1,3,24,"BY",1,1.96926276479,"apple","orange","Stomach Ache","2016_Oct_26_1531"
23,1,4,25,"CY",0,1.62571955589,"banana","apple","No Stomach Ache","2016_Oct_26_1531"
23,1,4,26,"A",1,4.26937650051,"","pear","Stomach Ache","2016_Oct_26_1531"
23,1,4,27,"AX",1,1.5004977684,"strawberry","pear","Stomach Ache","2016_Oct_26_1531"
23,1,4,28,"CY",0,1.09415270691,"apple","banana","No Stomach Ache","2016_Oct_26_1531"
23,1,4,29,"BY",1,2.46934782551,"apple","orange","Stomach Ache","2016_Oct_26_1531"
23,1,4,30,"A",1,1.90674486244,"pear","","Stomach Ache","2016_Oct_26_1531"
23,1,4,31,"AX",1,2.39335363382,"pear","strawberry","Stomach Ache","2016_Oct_26_1531"
23,1,4,32,"BY",1,1.21919690864,"orange","apple","Stomach Ache","2016_Oct_26_1531"
24,1,1,1,"BY",1,10.0644316149,"banana","pear","Stomach Ache","2016_Oct_26_1540"
24,1,1,2,"A",0,3.96935478505,"","apple","Stomach Ache","2016_Oct_26_1540"
24,1,1,3,"CY",0,10.1260094168,"banana","orange","No Stomach Ache","2016_Oct_26_1540"
24,1,1,4,"A",1,6.50071889604,"apple","","Stomach Ache","2016_Oct_26_1540"
24,1,1,5,"CY",1,5.01619762974,"orange","banana","No Stomach Ache","2016_Oct_26_1540"
24,1,1,6,"AX",1,4.09439976467,"strawberry","apple","Stomach Ache","2016_Oct_26_1540"
24,1,1,7,"AX",1,2.5785403566,"apple","strawberry","Stomach Ache","2016_Oct_26_1540"
24,1,1,8,"BY",1,4.31287167454,"pear","banana","Stomach Ache","2016_Oct_26_1540"
24,1,2,9,"CY",0,5.98529054574,"orange","banana","No Stomach Ache","2016_Oct_26_1540"
24,1,2,10,"BY",1,2.21889208211,"pear","banana","Stomach Ache","2016_Oct_26_1540"
24,1,2,11,"BY",1,2.56328197219,"banana","pear","Stomach Ache","2016_Oct_26_1540"
24,1,2,12,"AX",1,1.2351117935,"strawberry","apple","Stomach Ache","2016_Oct_26_1540"
24,1,2,13,"A",1,1.15640240395,"apple","","Stomach Ache","2016_Oct_26_1540"
24,1,2,14,"AX",1,1.43791198893,"apple","strawberry","Stomach Ache","2016_Oct_26_1540"
24,1,2,15,"CY",0,2.23499329924,"banana","orange","No Stomach Ache","2016_Oct_26_1540"
24,1,2,16,"A",1,0.906658907887,"","apple","Stomach Ache","2016_Oct_26_1540"
24,1,3,17,"A",1,0.625863398192,"apple","","Stomach Ache","2016_Oct_26_1540"
24,1,3,18,"BY",1,1.75365364901,"banana","pear","Stomach Ache","2016_Oct_26_1540"
24,1,3,19,"BY",1,0.907709494466,"pear","banana","Stomach Ache","2016_Oct_26_1540"
24,1,3,20,"CY",0,1.04750902462,"orange","banana","No Stomach Ache","2016_Oct_26_1540"
24,1,3,21,"CY",0,0.844372007297,"banana","orange","No Stomach Ache","2016_Oct_26_1540"
24,1,3,22,"AX",1,0.656652921112,"apple","strawberry","Stomach Ache","2016_Oct_26_1540"
24,1,3,23,"AX",1,1.09426323208,"strawberry","apple","Stomach Ache","2016_Oct_26_1540"
24,1,3,24,"A",1,1.4066771022,"","apple","Stomach Ache","2016_Oct_26_1540"
24,1,4,25,"CY",0,1.03449923126,"orange","banana","No Stomach Ache","2016_Oct_26_1540"
24,1,4,26,"A",1,1.15650970186,"apple","","Stomach Ache","2016_Oct_26_1540"
24,1,4,27,"AX",1,0.670652654255,"strawberry","apple","Stomach Ache","2016_Oct_26_1540"
24,1,4,28,"CY",0,1.89133179095,"banana","orange","No Stomach Ache","2016_Oct_26_1540"
24,1,4,29,"BY",1,1.78179742326,"banana","pear","Stomach Ache","2016_Oct_26_1540"
24,1,4,30,"AX",1,0.609785506967,"apple","strawberry","Stomach Ache","2016_Oct_26_1540"
24,1,4,31,"BY",1,0.797247077804,"pear","banana","Stomach Ache","2016_Oct_26_1540"
24,1,4,32,"A",1,0.596890786663,"","apple","Stomach Ache","2016_Oct_26_1540"
25,1,1,1,"AX",1,7.13387403125,"strawberry","orange","Stomach Ache","2016_Oct_26_1604"
25,1,1,2,"A",1,3.0002049543,"","orange","Stomach Ache","2016_Oct_26_1604"
25,1,1,3,"AX",1,4.00100113498,"orange","strawberry","Stomach Ache","2016_Oct_26_1604"
25,1,1,4,"CY",0,4.96968293656,"banana","apple","No Stomach Ache","2016_Oct_26_1604"
25,1,1,5,"BY",0,2.65680480935,"banana","pear","Stomach Ache","2016_Oct_26_1604"
25,1,1,6,"CY",0,4.59432298364,"apple","banana","No Stomach Ache","2016_Oct_26_1604"
25,1,1,7,"BY",1,2.56619697181,"pear","banana","Stomach Ache","2016_Oct_26_1604"
25,1,1,8,"A",1,2.7817830774,"orange","","Stomach Ache","2016_Oct_26_1604"
25,1,2,9,"A",1,2.53203336126,"","orange","Stomach Ache","2016_Oct_26_1604"
25,1,2,10,"CY",0,2.21891669068,"apple","banana","No Stomach Ache","2016_Oct_26_1604"
25,1,2,11,"A",1,1.12575920951,"orange","","Stomach Ache","2016_Oct_26_1604"
25,1,2,12,"AX",1,6.21976045519,"orange","strawberry","Stomach Ache","2016_Oct_26_1604"
25,1,2,13,"BY",1,2.03170913528,"pear","banana","Stomach Ache","2016_Oct_26_1604"
25,1,2,14,"AX",1,1.65668818098,"strawberry","orange","Stomach Ache","2016_Oct_26_1604"
25,1,2,15,"CY",0,1.21920468402,"banana","apple","No Stomach Ache","2016_Oct_26_1604"
25,1,2,16,"BY",1,1.3463320178,"banana","pear","Stomach Ache","2016_Oct_26_1604"
25,1,3,17,"BY",1,1.25057202158,"banana","pear","Stomach Ache","2016_Oct_26_1604"
25,1,3,18,"CY",0,1.59415908251,"banana","apple","No Stomach Ache","2016_Oct_26_1604"
25,1,3,19,"CY",0,4.32866458432,"apple","banana","No Stomach Ache","2016_Oct_26_1604"
25,1,3,20,"A",1,1.21921214811,"","orange","Stomach Ache","2016_Oct_26_1604"
25,1,3,21,"A",1,1.56326572131,"orange","","Stomach Ache","2016_Oct_26_1604"
25,1,3,22,"BY",1,1.43785297475,"pear","banana","Stomach Ache","2016_Oct_26_1604"
25,1,3,23,"AX",1,1.06441847235,"orange","strawberry","Stomach Ache","2016_Oct_26_1604"
25,1,3,24,"AX",1,4.34446006035,"strawberry","orange","Stomach Ache","2016_Oct_26_1604"
25,1,4,25,"CY",0,1.84694703645,"apple","banana","No Stomach Ache","2016_Oct_26_1604"
25,1,4,26,"A",1,2.1896984186,"","orange","Stomach Ache","2016_Oct_26_1604"
25,1,4,27,"AX",1,3.17542439373,"strawberry","orange","Stomach Ache","2016_Oct_26_1604"
25,1,4,28,"BY",1,1.62536158576,"banana","pear","Stomach Ache","2016_Oct_26_1604"
25,1,4,29,"A",1,2.2817658165,"orange","","Stomach Ache","2016_Oct_26_1604"
25,1,4,30,"BY",1,1.29809933668,"pear","banana","Stomach Ache","2016_Oct_26_1604"
25,1,4,31,"AX",1,1.09060006216,"orange","strawberry","Stomach Ache","2016_Oct_26_1604"
25,1,4,32,"CY",0,1.31331322761,"banana","apple","No Stomach Ache","2016_Oct_26_1604"
26,1,1,1,"BY",1,8.09284534445,"strawberry","pear","Stomach Ache","2016_Oct_26_1613"
26,1,1,2,"BY",1,3.21932998206,"pear","strawberry","Stomach Ache","2016_Oct_26_1613"
26,1,1,3,"AX",0,1.50070396741,"orange","banana","Stomach Ache","2016_Oct_26_1613"
26,1,1,4,"CY",0,1.62545317831,"pear","apple","No Stomach Ache","2016_Oct_26_1613"
26,1,1,5,"A",0,1.90676931594,"orange","","Stomach Ache","2016_Oct_26_1613"
26,1,1,6,"CY",0,1.62827278045,"apple","pear","No Stomach Ache","2016_Oct_26_1613"
26,1,1,7,"A",1,1.68939371081,"","orange","Stomach Ache","2016_Oct_26_1613"
26,1,1,8,"AX",0,2.28171796072,"banana","orange","Stomach Ache","2016_Oct_26_1613"
26,1,2,9,"BY",1,1.71952762804,"pear","strawberry","Stomach Ache","2016_Oct_26_1613"
26,1,2,10,"CY",0,2.16021598922,"apple","pear","No Stomach Ache","2016_Oct_26_1613"
26,1,2,11,"A",1,0.875722278142,"","orange","Stomach Ache","2016_Oct_26_1613"
26,1,2,12,"AX",1,1.37398389657,"banana","orange","Stomach Ache","2016_Oct_26_1613"
26,1,2,13,"BY",1,2.50057427725,"strawberry","pear","Stomach Ache","2016_Oct_26_1613"
26,1,2,14,"A",1,0.750442176359,"orange","","Stomach Ache","2016_Oct_26_1613"
26,1,2,15,"AX",1,1.31300354213,"orange","banana","Stomach Ache","2016_Oct_26_1613"
26,1,2,16,"CY",0,0.719221906504,"pear","apple","No Stomach Ache","2016_Oct_26_1613"
26,1,3,17,"A",1,0.781656847568,"orange","","Stomach Ache","2016_Oct_26_1613"
26,1,3,18,"BY",1,1.12540108431,"pear","strawberry","Stomach Ache","2016_Oct_26_1613"
26,1,3,19,"AX",1,0.750422893558,"banana","orange","Stomach Ache","2016_Oct_26_1613"
26,1,3,20,"A",1,0.719399803551,"","orange","Stomach Ache","2016_Oct_26_1613"
26,1,3,21,"CY",0,0.969227271387,"apple","pear","No Stomach Ache","2016_Oct_26_1613"
26,1,3,22,"BY",1,0.65678603272,"strawberry","pear","Stomach Ache","2016_Oct_26_1613"
26,1,3,23,"CY",0,1.09421098256,"pear","apple","No Stomach Ache","2016_Oct_26_1613"
26,1,3,24,"AX",1,0.656647322932,"orange","banana","Stomach Ache","2016_Oct_26_1613"
26,1,4,25,"AX",1,0.847367018228,"banana","orange","Stomach Ache","2016_Oct_26_1613"
26,1,4,26,"CY",0,0.844169851625,"apple","pear","No Stomach Ache","2016_Oct_26_1613"
26,1,4,27,"A",1,0.625455355272,"orange","","Stomach Ache","2016_Oct_26_1613"
26,1,4,28,"BY",1,0.781864601187,"strawberry","pear","Stomach Ache","2016_Oct_26_1613"
26,1,4,29,"A",1,0.719150996767,"","orange","Stomach Ache","2016_Oct_26_1613"
26,1,4,30,"BY",1,2.43499597395,"pear","strawberry","Stomach Ache","2016_Oct_26_1613"
26,1,4,31,"AX",1,0.562886680709,"orange","banana","Stomach Ache","2016_Oct_26_1613"
26,1,4,32,"CY",0,1.00149563956,"pear","apple","No Stomach Ache","2016_Oct_26_1613"
27,1,1,1,"AX",0,13.7201894911,"orange","apple","Stomach Ache","2016_Oct_27_1111"
27,1,1,2,"BY",0,3.68811212224,"strawberry","pear","Stomach Ache","2016_Oct_27_1111"
27,1,1,3,"CY",1,3.0317809782,"banana","strawberry","No Stomach Ache","2016_Oct_27_1111"
27,1,1,4,"BY",1,2.25026443461,"pear","strawberry","Stomach Ache","2016_Oct_27_1111"
27,1,1,5,"CY",1,1.87485036626,"strawberry","banana","No Stomach Ache","2016_Oct_27_1111"
27,1,1,6,"AX",1,2.379037312,"apple","orange","Stomach Ache","2016_Oct_27_1111"
27,1,1,7,"A",1,1.68696263642,"","orange","Stomach Ache","2016_Oct_27_1111"
27,1,1,8,"A",1,0.71701534302,"orange","","Stomach Ache","2016_Oct_27_1111"
27,1,2,9,"A",1,0.590962541755,"orange","","Stomach Ache","2016_Oct_27_1111"
27,1,2,10,"BY",1,1.59593556053,"pear","strawberry","Stomach Ache","2016_Oct_27_1111"
27,1,2,11,"BY",1,1.03186961543,"strawberry","pear","Stomach Ache","2016_Oct_27_1111"
27,1,2,12,"CY",0,1.21916456404,"banana","strawberry","No Stomach Ache","2016_Oct_27_1111"
27,1,2,13,"AX",0,3.62765215989,"apple","orange","Stomach Ache","2016_Oct_27_1111"
27,1,2,14,"AX",1,2.12557820277,"orange","apple","Stomach Ache","2016_Oct_27_1111"
27,1,2,15,"CY",0,1.75026023597,"strawberry","banana","No Stomach Ache","2016_Oct_27_1111"
27,1,2,16,"A",0,3.23502846202,"","orange","Stomach Ache","2016_Oct_27_1111"
