"subj","phase","block","trial","stim","resp","rt","pstimL","pstimR","outcome","date"
9,2,2,36,"BY",9,0.864,"strawberry","pear","","2016_Oct_19_1620"
9,2,2,37,"BX",9,2.115,"orange","strawberry","","2016_Oct_19_1620"
9,2,2,38,"B",10,2.302,"","strawberry","","2016_Oct_19_1620"
9,2,2,39,"CY",0,1.677,"pear","banana","","2016_Oct_19_1620"
9,2,2,40,"B",10,1.661,"strawberry","","","2016_Oct_19_1620"
9,2,2,41,"AB",10,0.786,"strawberry","apple","","2016_Oct_19_1620"
9,2,2,42,"CY",0,1.489,"banana","pear","","2016_Oct_19_1620"
9,2,2,43,"BY",9,5.338,"pear","strawberry","","2016_Oct_19_1620"
9,2,2,44,"CX",0,1.88,"banana","orange","","2016_Oct_19_1620"
9,2,2,45,"X",0,0.742,"","orange","","2016_Oct_19_1620"
9,2,2,46,"BX",9,1.568,"strawberry","orange","","2016_Oct_19_1620"
9,2,2,47,"AY",9,1.489,"apple","pear","","2016_Oct_19_1620"
9,2,2,48,"AC",9,1.114,"apple","banana","","2016_Oct_19_1620"
9,2,2,49,"Y",0,1.646,"","pear","","2016_Oct_19_1620"
9,2,2,50,"A",10,1.132,"apple","","","2016_Oct_19_1620"
9,2,2,51,"BC",9,2.943,"strawberry","banana","","2016_Oct_19_1620"
9,2,2,52,"XY",0,1.396,"orange","pear","","2016_Oct_19_1620"
9,2,2,53,"AB",10,1.536,"apple","strawberry","","2016_Oct_19_1620"
9,2,2,54,"AY",9,1.07,"pear","apple","","2016_Oct_19_1620"
9,2,2,55,"C",0,1.318,"banana","","","2016_Oct_19_1620"
9,2,2,56,"C",0,1.335,"","banana","","2016_Oct_19_1620"
9,2,2,57,"Y",0,1.116,"pear","","","2016_Oct_19_1620"
9,2,2,58,"XY",0,0.989,"pear","orange","","2016_Oct_19_1620"
9,2,2,59,"AX",9,1.396,"apple","orange","","2016_Oct_19_1620"
9,2,2,60,"AX",9,0.708,"orange","apple","","2016_Oct_19_1620"
9,2,3,61,"C",0,1.209,"","banana","","2016_Oct_19_1620"
9,2,3,62,"BX",9,1.474,"orange","strawberry","","2016_Oct_19_1620"
9,2,3,63,"XY",0,1.615,"orange","pear","","2016_Oct_19_1620"
9,2,3,64,"AB",10,1.63,"apple","strawberry","","2016_Oct_19_1620"
9,2,3,65,"A",10,1.257,"","apple","","2016_Oct_19_1620"
9,2,3,66,"X",0,2.413,"orange","","","2016_Oct_19_1620"
9,2,3,67,"B",10,1.63,"","strawberry","","2016_Oct_19_1620"
9,2,3,68,"AC",9,1.021,"apple","banana","","2016_Oct_19_1620"
9,2,3,69,"AY",9,0.849,"pear","apple","","2016_Oct_19_1620"
9,2,3,70,"A",10,1.067,"apple","","","2016_Oct_19_1620"
9,2,3,71,"CX",0,1.255,"orange","banana","","2016_Oct_19_1620"
9,2,3,72,"BX",9,1.411,"strawberry","orange","","2016_Oct_19_1620"
9,2,3,73,"BC",9,0.88,"strawberry","banana","","2016_Oct_19_1620"
9,2,3,74,"B",10,1.755,"strawberry","","","2016_Oct_19_1620"
9,2,3,75,"XY",0,1.833,"pear","orange","","2016_Oct_19_1620"
9,2,3,76,"BY",9,1.396,"strawberry","pear","","2016_Oct_19_1620"
9,2,3,77,"BC",9,1.068,"banana","strawberry","","2016_Oct_19_1620"
9,2,3,78,"CX",0,1.396,"banana","orange","","2016_Oct_19_1620"
9,2,3,79,"CY",0,0.614,"banana","pear","","2016_Oct_19_1620"
9,2,3,80,"AC",9,2.211,"banana","apple","","2016_Oct_19_1620"
9,2,3,81,"Y",0,1.13,"","pear","","2016_Oct_19_1620"
9,2,3,82,"AY",9,1.364,"apple","pear","","2016_Oct_19_1620"
9,2,3,83,"CY",0,1.239,"pear","banana","","2016_Oct_19_1620"
9,2,3,84,"C",0,0.724,"banana","","","2016_Oct_19_1620"
9,2,3,85,"AB",10,1.38,"strawberry","apple","","2016_Oct_19_1620"
9,2,3,86,"AX",9,1.117,"orange","apple","","2016_Oct_19_1620"
9,2,3,87,"Y",0,1.193,"pear","","","2016_Oct_19_1620"
9,2,3,88,"AX",9,1.348,"apple","orange","","2016_Oct_19_1620"
9,2,3,89,"X",0,1.117,"","orange","","2016_Oct_19_1620"
9,2,3,90,"BY",9,4.068,"pear","strawberry","","2016_Oct_19_1620"
9,2,4,91,"X",0,1.536,"","orange","","2016_Oct_19_1620"
9,2,4,92,"B",9,1.271,"","strawberry","","2016_Oct_19_1620"
9,2,4,93,"BC",9,1.099,"strawberry","banana","","2016_Oct_19_1620"
9,2,4,94,"AC",9,0.849,"banana","apple","","2016_Oct_19_1620"
9,2,4,95,"Y",0,1.102,"pear","","","2016_Oct_19_1620"
9,2,4,96,"CY",0,0.755,"pear","banana","","2016_Oct_19_1620"
9,2,4,97,"CX",0,0.693,"orange","banana","","2016_Oct_19_1620"
9,2,4,98,"XY",0,0.617,"orange","pear","","2016_Oct_19_1620"
9,2,4,99,"AX",9,1.146,"apple","orange","","2016_Oct_19_1620"
9,2,4,100,"A",10,1.099,"apple","","","2016_Oct_19_1620"
9,2,4,101,"C",0,1.573,"","banana","","2016_Oct_19_1620"
9,2,4,102,"AY",9,1.677,"pear","apple","","2016_Oct_19_1620"
9,2,4,103,"BC",9,1.849,"banana","strawberry","","2016_Oct_19_1620"
9,2,4,104,"AX",9,0.849,"orange","apple","","2016_Oct_19_1620"
9,2,4,105,"AB",10,0.867,"strawberry","apple","","2016_Oct_19_1620"
9,2,4,106,"C",0,1.445,"banana","","","2016_Oct_19_1620"
9,2,4,107,"X",0,1.239,"orange","","","2016_Oct_19_1620"
9,2,4,108,"BY",9,1.521,"pear","strawberry","","2016_Oct_19_1620"
9,2,4,109,"AB",10,1.132,"apple","strawberry","","2016_Oct_19_1620"
9,2,4,110,"CY",0,2.099,"banana","pear","","2016_Oct_19_1620"
9,2,4,111,"Y",0,2.208,"","pear","","2016_Oct_19_1620"
9,2,4,112,"BX",9,1.396,"strawberry","orange","","2016_Oct_19_1620"
9,2,4,113,"A",10,1.224,"","apple","","2016_Oct_19_1620"
9,2,4,114,"BY",9,1.615,"strawberry","pear","","2016_Oct_19_1620"
9,2,4,115,"AC",9,0.804,"apple","banana","","2016_Oct_19_1620"
9,2,4,116,"BX",9,0.646,"orange","strawberry","","2016_Oct_19_1620"
9,2,4,117,"AY",9,0.632,"apple","pear","","2016_Oct_19_1620"
9,2,4,118,"XY",0,1.63,"pear","orange","","2016_Oct_19_1620"
9,2,4,119,"CX",0,1.349,"banana","orange","","2016_Oct_19_1620"
9,2,4,120,"B",10,1.849,"strawberry","","","2016_Oct_19_1620"
9,2,5,121,"AX",9,4.286,"orange","apple","","2016_Oct_19_1620"
9,2,5,122,"Y",0,1.445,"","pear","","2016_Oct_19_1620"
9,2,5,123,"AY",9,2.052,"pear","apple","","2016_Oct_19_1620"
9,2,5,124,"X",0,1.271,"orange","","","2016_Oct_19_1620"
9,2,5,125,"A",10,1.161,"","apple","","2016_Oct_19_1620"
9,2,5,126,"AX",9,1.864,"apple","orange","","2016_Oct_19_1620"
9,2,5,127,"AY",9,0.786,"apple","pear","","2016_Oct_19_1620"
9,2,5,128,"BY",9,0.849,"strawberry","pear","","2016_Oct_19_1620"
9,2,5,129,"CX",0,1.163,"banana","orange","","2016_Oct_19_1620"
9,2,5,130,"AC",9,1.177,"banana","apple","","2016_Oct_19_1620"
9,2,5,131,"Y",0,1.115,"pear","","","2016_Oct_19_1620"
9,2,5,132,"B",9,1.177,"","strawberry","","2016_Oct_19_1620"
9,2,5,133,"C",0,1.38,"","banana","","2016_Oct_19_1620"
9,2,5,134,"A",10,1.271,"apple","","","2016_Oct_19_1620"
9,2,5,135,"AB",10,0.708,"strawberry","apple","","2016_Oct_19_1620"
9,2,5,136,"XY",0,1.132,"orange","pear","","2016_Oct_19_1620"
9,2,5,137,"X",0,1.052,"","orange","","2016_Oct_19_1620"
9,2,5,138,"CY",0,0.802,"banana","pear","","2016_Oct_19_1620"
9,2,5,139,"XY",0,0.599,"pear","orange","","2016_Oct_19_1620"
9,2,5,140,"CX",0,0.536,"orange","banana","","2016_Oct_19_1620"
9,2,5,141,"BX",9,1.335,"strawberry","orange","","2016_Oct_19_1620"
9,2,5,142,"BC",9,0.536,"strawberry","banana","","2016_Oct_19_1620"
9,2,5,143,"AB",10,1.083,"apple","strawberry","","2016_Oct_19_1620"
9,2,5,144,"BX",9,1.38,"orange","strawberry","","2016_Oct_19_1620"
9,2,5,145,"BC",9,0.974,"banana","strawberry","","2016_Oct_19_1620"
9,2,5,146,"BY",9,0.63,"pear","strawberry","","2016_Oct_19_1620"
9,2,5,147,"CY",0,1.724,"pear","banana","","2016_Oct_19_1620"
9,2,5,148,"B",10,1.13,"strawberry","","","2016_Oct_19_1620"
9,2,5,149,"AC",9,1.255,"apple","banana","","2016_Oct_19_1620"
9,2,5,150,"C",0,1.07,"banana","","","2016_Oct_19_1620"
9,2,6,151,"AB",10,1.224,"apple","strawberry","","2016_Oct_19_1620"
9,2,6,152,"CY",0,1.224,"pear","banana","","2016_Oct_19_1620"
9,2,6,153,"AC",9,1.63,"apple","banana","","2016_Oct_19_1620"
9,2,6,154,"XY",0,1.304,"orange","pear","","2016_Oct_19_1620"
9,2,6,155,"AX",9,1.208,"orange","apple","","2016_Oct_19_1620"
9,2,6,156,"X",0,1.63,"","orange","","2016_Oct_19_1620"
9,2,6,157,"Y",0,0.927,"pear","","","2016_Oct_19_1620"
9,2,6,158,"B",10,1.148,"","strawberry","","2016_Oct_19_1620"
9,2,6,159,"BC",9,1.224,"strawberry","banana","","2016_Oct_19_1620"
9,2,6,160,"AY",9,0.757,"pear","apple","","2016_Oct_19_1620"
9,2,6,161,"C",0,1.226,"","banana","","2016_Oct_19_1620"
9,2,6,162,"XY",0,0.708,"pear","orange","","2016_Oct_19_1620"
9,2,6,163,"A",10,1.242,"apple","","","2016_Oct_19_1620"
9,2,6,164,"CY",0,1.161,"banana","pear","","2016_Oct_19_1620"
9,2,6,165,"BC",9,1.226,"banana","strawberry","","2016_Oct_19_1620"
9,2,6,166,"Y",0,1.083,"","pear","","2016_Oct_19_1620"
9,2,6,167,"AB",10,1.177,"strawberry","apple","","2016_Oct_19_1620"
9,2,6,168,"AC",9,1.099,"banana","apple","","2016_Oct_19_1620"
9,2,6,169,"C",0,1.224,"banana","","","2016_Oct_19_1620"
9,2,6,170,"AY",9,1.755,"apple","pear","","2016_Oct_19_1620"
9,2,6,171,"X",0,1.13,"orange","","","2016_Oct_19_1620"
9,2,6,172,"BX",9,1.396,"orange","strawberry","","2016_Oct_19_1620"
9,2,6,173,"CX",0,1.114,"orange","banana","","2016_Oct_19_1620"
9,2,6,174,"CX",0,0.583,"banana","orange","","2016_Oct_19_1620"
9,2,6,175,"A",9,1.193,"","apple","","2016_Oct_19_1620"
9,2,6,176,"B",0,0.913,"strawberry","","","2016_Oct_19_1620"
9,2,6,177,"BY",9,1.021,"strawberry","pear","","2016_Oct_19_1620"
9,2,6,178,"AX",9,0.583,"apple","orange","","2016_Oct_19_1620"
9,2,6,179,"BX",9,0.536,"strawberry","orange","","2016_Oct_19_1620"
9,2,6,180,"BY",9,0.521,"pear","strawberry","","2016_Oct_19_1620"
10,2,1,1,"XY",0,5.369,"banana","pear","","2016_Oct_19_1633"
10,2,1,2,"CY",0,1.771,"pear","strawberry","","2016_Oct_19_1633"
10,2,1,3,"BC",10,1.179,"strawberry","apple","","2016_Oct_19_1633"
10,2,1,4,"X",0,1.677,"banana","","","2016_Oct_19_1633"
10,2,1,5,"BX",10,1.258,"apple","banana","","2016_Oct_19_1633"
10,2,1,6,"CY",0,1.946,"strawberry","pear","","2016_Oct_19_1633"
10,2,1,7,"X",0,1.146,"","banana","","2016_Oct_19_1633"
10,2,1,8,"CX",0,0.849,"strawberry","banana","","2016_Oct_19_1633"
10,2,1,9,"A",10,1.476,"","orange","","2016_Oct_19_1633"
10,2,1,10,"AB",10,0.804,"apple","orange","","2016_Oct_19_1633"
10,2,1,11,"C",0,1.211,"strawberry","","","2016_Oct_19_1633"
10,2,1,12,"Y",0,0.552,"pear","","","2016_Oct_19_1633"
10,2,1,13,"B",10,1.101,"apple","","","2016_Oct_19_1633"
10,2,1,14,"AC",10,1.661,"orange","strawberry","","2016_Oct_19_1633"
10,2,1,15,"B",10,1.808,"","apple","","2016_Oct_19_1633"
10,2,1,16,"BY",10,0.552,"pear","apple","","2016_Oct_19_1633"
10,2,1,17,"AY",10,0.599,"orange","pear","","2016_Oct_19_1633"
10,2,1,18,"BX",10,0.614,"banana","apple","","2016_Oct_19_1633"
10,2,1,19,"Y",0,1.458,"","pear","","2016_Oct_19_1633"
10,2,1,20,"AX",10,1.161,"orange","banana","","2016_Oct_19_1633"
10,2,1,21,"XY",0,1.349,"pear","banana","","2016_Oct_19_1633"
10,2,1,22,"BY",10,1.461,"apple","pear","","2016_Oct_19_1633"
10,2,1,23,"A",10,0.632,"orange","","","2016_Oct_19_1633"
10,2,1,24,"AX",10,0.521,"banana","orange","","2016_Oct_19_1633"
10,2,1,25,"AC",10,0.492,"strawberry","orange","","2016_Oct_19_1633"
10,2,1,26,"BC",10,0.82,"apple","strawberry","","2016_Oct_19_1633"
10,2,1,27,"CX",0,2.302,"banana","strawberry","","2016_Oct_19_1633"
10,2,1,28,"AY",10,0.786,"pear","orange","","2016_Oct_19_1633"
10,2,1,29,"C",0,1.396,"","strawberry","","2016_Oct_19_1633"
10,2,1,30,"AB",10,0.88,"orange","apple","","2016_Oct_19_1633"
10,2,2,31,"CY",0,1.492,"strawberry","pear","","2016_Oct_19_1633"
10,2,2,32,"BC",10,1.349,"strawberry","apple","","2016_Oct_19_1633"
10,2,2,33,"AC",10,1.583,"orange","strawberry","","2016_Oct_19_1633"
10,2,2,34,"X",0,1.384,"banana","","","2016_Oct_19_1633"
10,2,2,35,"BX",10,1.77,"banana","apple","","2016_Oct_19_1633"
10,2,2,36,"BX",10,0.646,"apple","banana","","2016_Oct_19_1633"
10,2,2,37,"X",0,1.568,"","banana","","2016_Oct_19_1633"
10,2,2,38,"A",10,0.911,"","orange","","2016_Oct_19_1633"
10,2,2,39,"AB",10,0.583,"orange","apple","","2016_Oct_19_1633"
10,2,2,40,"B",10,1.771,"","apple","","2016_Oct_19_1633"
10,2,2,41,"XY",0,1.473,"pear","banana","","2016_Oct_19_1633"
10,2,2,42,"AB",10,0.773,"apple","orange","","2016_Oct_19_1633"
10,2,2,43,"AY",10,0.724,"pear","orange","","2016_Oct_19_1633"
10,2,2,44,"XY",0,1.687,"banana","pear","","2016_Oct_19_1633"
10,2,2,45,"CY",0,1.333,"pear","strawberry","","2016_Oct_19_1633"
10,2,2,46,"AX",10,2.38,"banana","orange","","2016_Oct_19_1633"
10,2,2,47,"B",10,1.052,"apple","","","2016_Oct_19_1633"
10,2,2,48,"BY",10,0.489,"apple","pear","","2016_Oct_19_1633"
10,2,2,49,"CX",10,0.453,"strawberry","banana","","2016_Oct_19_1633"
10,2,2,50,"CX",0,2.241,"banana","strawberry","","2016_Oct_19_1633"
10,2,2,51,"BC",10,2.63,"apple","strawberry","","2016_Oct_19_1633"
10,2,2,52,"AC",10,0.911,"strawberry","orange","","2016_Oct_19_1633"
10,2,2,53,"AX",10,1.054,"orange","banana","","2016_Oct_19_1633"
10,2,2,54,"AY",10,0.429,"orange","pear","","2016_Oct_19_1633"
10,2,2,55,"BY",10,0.786,"pear","apple","","2016_Oct_19_1633"
10,2,2,56,"C",0,1.117,"strawberry","","","2016_Oct_19_1633"
10,2,2,57,"Y",0,0.536,"pear","","","2016_Oct_19_1633"
10,2,2,58,"C",0,1.349,"","strawberry","","2016_Oct_19_1633"
10,2,2,59,"Y",0,0.552,"","pear","","2016_Oct_19_1633"
10,2,2,60,"A",10,1.161,"orange","","","2016_Oct_19_1633"
10,2,3,61,"BX",10,0.708,"apple","banana","","2016_Oct_19_1633"
10,2,3,62,"C",0,1.226,"strawberry","","","2016_Oct_19_1633"
10,2,3,63,"C",0,0.508,"","strawberry","","2016_Oct_19_1633"
10,2,3,64,"X",0,0.489,"banana","","","2016_Oct_19_1633"
10,2,3,65,"Y",0,0.444,"pear","","","2016_Oct_19_1633"
10,2,3,66,"X",0,1.161,"","banana","","2016_Oct_19_1633"
10,2,3,67,"BY",10,1.708,"pear","apple","","2016_Oct_19_1633"
10,2,3,68,"A",10,0.632,"","orange","","2016_Oct_19_1633"
10,2,3,69,"AX",10,0.507,"orange","banana","","2016_Oct_19_1633"
10,2,3,70,"BY",10,0.614,"apple","pear","","2016_Oct_19_1633"
10,2,3,71,"AB",10,0.49,"apple","orange","","2016_Oct_19_1633"
10,2,3,72,"AC",10,0.895,"strawberry","orange","","2016_Oct_19_1633"
10,2,3,73,"AX",10,0.505,"banana","orange","","2016_Oct_19_1633"
10,2,3,74,"CX",0,1.677,"banana","strawberry","","2016_Oct_19_1633"
10,2,3,75,"CY",0,1.443,"pear","strawberry","","2016_Oct_19_1633"
10,2,3,76,"XY",0,0.724,"banana","pear","","2016_Oct_19_1633"
10,2,3,77,"BC",10,1.411,"apple","strawberry","","2016_Oct_19_1633"
10,2,3,78,"AC",10,0.708,"orange","strawberry","","2016_Oct_19_1633"
10,2,3,79,"XY",0,1.24,"pear","banana","","2016_Oct_19_1633"
10,2,3,80,"CX",0,0.804,"strawberry","banana","","2016_Oct_19_1633"
10,2,3,81,"CY",0,0.57,"strawberry","pear","","2016_Oct_19_1633"
10,2,3,82,"B",10,1.464,"","apple","","2016_Oct_19_1633"
10,2,3,83,"BC",10,0.521,"strawberry","apple","","2016_Oct_19_1633"
10,2,3,84,"AY",10,1.062,"pear","orange","","2016_Oct_19_1633"
10,2,3,85,"B",10,0.522,"apple","","","2016_Oct_19_1633"
10,2,3,86,"AY",10,0.458,"orange","pear","","2016_Oct_19_1633"
10,2,3,87,"AB",10,0.552,"orange","apple","","2016_Oct_19_1633"
10,2,3,88,"A",10,0.444,"orange","","","2016_Oct_19_1633"
10,2,3,89,"Y",0,1.161,"","pear","","2016_Oct_19_1633"
10,2,3,90,"BX",10,1.052,"banana","apple","","2016_Oct_19_1633"
10,2,4,91,"BC",10,0.554,"apple","strawberry","","2016_Oct_19_1633"
10,2,4,92,"CY",0,1.693,"pear","strawberry","","2016_Oct_19_1633"
10,2,4,93,"BY",10,1.192,"apple","pear","","2016_Oct_19_1633"
10,2,4,94,"AY",10,0.508,"orange","pear","","2016_Oct_19_1633"
10,2,4,95,"XY",0,1.489,"pear","banana","","2016_Oct_19_1633"
10,2,4,96,"C",0,1.474,"","strawberry","","2016_Oct_19_1633"
10,2,4,97,"C",0,1.382,"strawberry","","","2016_Oct_19_1633"
10,2,4,98,"CX",0,0.771,"strawberry","banana","","2016_Oct_19_1633"
10,2,4,99,"B",10,1.226,"","apple","","2016_Oct_19_1633"
10,2,4,100,"AX",10,0.474,"banana","orange","","2016_Oct_19_1633"
10,2,4,101,"X",0,1.474,"banana","","","2016_Oct_19_1633"
10,2,4,102,"AY",10,1.224,"pear","orange","","2016_Oct_19_1633"
10,2,4,103,"AC",10,0.617,"orange","strawberry","","2016_Oct_19_1633"
10,2,4,104,"BX",10,0.57,"apple","banana","","2016_Oct_19_1633"
10,2,4,105,"AC",10,0.679,"strawberry","orange","","2016_Oct_19_1633"
10,2,4,106,"BC",10,0.929,"strawberry","apple","","2016_Oct_19_1633"
10,2,4,107,"CY",0,1.49,"strawberry","pear","","2016_Oct_19_1633"
10,2,4,108,"X",0,1.458,"","banana","","2016_Oct_19_1633"
10,2,4,109,"AX",10,1.505,"orange","banana","","2016_Oct_19_1633"
10,2,4,110,"BX",10,0.599,"banana","apple","","2016_Oct_19_1633"
10,2,4,111,"BY",10,0.615,"pear","apple","","2016_Oct_19_1633"
10,2,4,112,"A",10,0.427,"","orange","","2016_Oct_19_1633"
10,2,4,113,"CX",0,1.943,"banana","strawberry","","2016_Oct_19_1633"
10,2,4,114,"Y",0,0.552,"pear","","","2016_Oct_19_1633"
10,2,4,115,"AB",10,1.365,"orange","apple","","2016_Oct_19_1633"
10,2,4,116,"Y",0,1.208,"","pear","","2016_Oct_19_1633"
10,2,4,117,"XY",0,0.724,"banana","pear","","2016_Oct_19_1633"
10,2,4,118,"AB",10,1.492,"apple","orange","","2016_Oct_19_1633"
10,2,4,119,"A",10,0.599,"orange","","","2016_Oct_19_1633"
10,2,4,120,"B",10,0.536,"apple","","","2016_Oct_19_1633"
10,2,5,121,"AY",10,0.552,"orange","pear","","2016_Oct_19_1633"
10,2,5,122,"BX",10,0.445,"apple","banana","","2016_Oct_19_1633"
10,2,5,123,"AC",10,0.474,"orange","strawberry","","2016_Oct_19_1633"
10,2,5,124,"CY",10,0.474,"strawberry","pear","","2016_Oct_19_1633"
10,2,5,125,"BY",10,0.428,"apple","pear","","2016_Oct_19_1633"
10,2,5,126,"XY",0,1.678,"pear","banana","","2016_Oct_19_1633"
10,2,5,127,"B",10,1.174,"apple","","","2016_Oct_19_1633"
10,2,5,128,"A",10,0.57,"","orange","","2016_Oct_19_1633"
10,2,5,129,"BX",10,1.005,"banana","apple","","2016_Oct_19_1633"
10,2,5,130,"C",0,1.664,"","strawberry","","2016_Oct_19_1633"
10,2,5,131,"CY",0,0.614,"pear","strawberry","","2016_Oct_19_1633"
10,2,5,132,"BY",0,0.677,"pear","apple","","2016_Oct_19_1633"
10,2,5,133,"XY",0,1.163,"banana","pear","","2016_Oct_19_1633"
10,2,5,134,"X",0,0.507,"","banana","","2016_Oct_19_1633"
10,2,5,135,"AC",10,1.911,"strawberry","orange","","2016_Oct_19_1633"
10,2,5,136,"Y",0,1.554,"pear","","","2016_Oct_19_1633"
10,2,5,137,"A",10,1.177,"orange","","","2016_Oct_19_1633"
10,2,5,138,"C",0,1.271,"strawberry","","","2016_Oct_19_1633"
10,2,5,139,"AX",10,1.38,"orange","banana","","2016_Oct_19_1633"
10,2,5,140,"X",0,1.255,"banana","","","2016_Oct_19_1633"
10,2,5,141,"CX",0,1.38,"banana","strawberry","","2016_Oct_19_1633"
10,2,5,142,"CX",0,0.661,"strawberry","banana","","2016_Oct_19_1633"
10,2,5,143,"BC",10,1.179,"apple","strawberry","","2016_Oct_19_1633"
10,2,5,144,"AX",10,0.68,"banana","orange","","2016_Oct_19_1633"
10,2,5,145,"BC",10,0.802,"strawberry","apple","","2016_Oct_19_1633"
10,2,5,146,"AB",10,0.677,"apple","orange","","2016_Oct_19_1633"
10,2,5,147,"AY",10,0.661,"pear","orange","","2016_Oct_19_1633"
10,2,5,148,"AB",10,0.521,"orange","apple","","2016_Oct_19_1633"
10,2,5,149,"Y",0,1.286,"","pear","","2016_Oct_19_1633"
10,2,5,150,"B",10,1.239,"","apple","","2016_Oct_19_1633"
10,2,6,151,"BY",10,0.508,"pear","apple","","2016_Oct_19_1633"
10,2,6,152,"Y",0,1.195,"","pear","","2016_Oct_19_1633"
10,2,6,153,"CY",0,0.708,"pear","strawberry","","2016_Oct_19_1633"
10,2,6,154,"C",0,0.677,"","strawberry","","2016_Oct_19_1633"
10,2,6,155,"Y",0,0.429,"pear","","","2016_Oct_19_1633"
10,2,6,156,"B",10,1.303,"apple","","","2016_Oct_19_1633"
10,2,6,157,"X",0,1.427,"","banana","","2016_Oct_19_1633"
10,2,6,158,"BC",10,0.99,"strawberry","apple","","2016_Oct_19_1633"
10,2,6,159,"BC",10,0.507,"apple","strawberry","","2016_Oct_19_1633"
10,2,6,160,"A",10,0.552,"orange","","","2016_Oct_19_1633"
10,2,6,161,"AB",10,0.489,"apple","orange","","2016_Oct_19_1633"
10,2,6,162,"AY",10,0.552,"pear","orange","","2016_Oct_19_1633"
10,2,6,163,"AX",10,0.552,"orange","banana","","2016_Oct_19_1633"
10,2,6,164,"AC",10,1.099,"strawberry","orange","","2016_Oct_19_1633"
10,2,6,165,"XY",0,1.599,"pear","banana","","2016_Oct_19_1633"
10,2,6,166,"AY",10,1.192,"orange","pear","","2016_Oct_19_1633"
10,2,6,167,"CY",0,1.21,"strawberry","pear","","2016_Oct_19_1633"
10,2,6,168,"AB",10,1.193,"orange","apple","","2016_Oct_19_1633"
10,2,6,169,"BX",10,3.427,"apple","banana","","2016_Oct_19_1633"
10,2,6,170,"BY",10,0.507,"apple","pear","","2016_Oct_19_1633"
10,2,6,171,"CX",0,1.958,"strawberry","banana","","2016_Oct_19_1633"
10,2,6,172,"AC",10,1.505,"orange","strawberry","","2016_Oct_19_1633"
10,2,6,173,"C",0,1.443,"strawberry","","","2016_Oct_19_1633"
10,2,6,174,"CX",0,0.88,"banana","strawberry","","2016_Oct_19_1633"
10,2,6,175,"AX",10,2.005,"banana","orange","","2016_Oct_19_1633"
10,2,6,176,"A",10,0.552,"","orange","","2016_Oct_19_1633"
10,2,6,177,"BX",10,0.458,"banana","apple","","2016_Oct_19_1633"
10,2,6,178,"X",0,1.286,"banana","","","2016_Oct_19_1633"
10,2,6,179,"XY",0,0.677,"banana","pear","","2016_Oct_19_1633"
10,2,6,180,"B",9,1.32,"","apple","","2016_Oct_19_1633"
11,2,1,1,"X",9,9.057,"apple","","","2016_Oct_25_1421"
11,2,1,2,"CX",1,12.087,"banana","apple","","2016_Oct_25_1421"
11,2,1,3,"AY",9,6.476,"orange","pear","","2016_Oct_25_1421"
11,2,1,4,"CY",1,2.364,"banana","orange","","2016_Oct_25_1421"
11,2,1,5,"B",10,4.349,"","strawberry","","2016_Oct_25_1421"
11,2,1,6,"X",10,2.427,"","apple","","2016_Oct_25_1421"
11,2,1,7,"CX",0,2.757,"apple","banana","","2016_Oct_25_1421"
11,2,1,8,"AX",10,3.474,"apple","pear","","2016_Oct_25_1421"
11,2,1,9,"BY",10,2.086,"strawberry","orange","","2016_Oct_25_1421"
11,2,1,10,"Y",8,6.162,"","orange","","2016_Oct_25_1421"
11,2,1,11,"BY",10,1.427,"orange","strawberry","","2016_Oct_25_1421"
11,2,1,12,"AC",1,2.115,"banana","pear","","2016_Oct_25_1421"
11,2,1,13,"A",9,4.365,"","pear","","2016_Oct_25_1421"
11,2,1,14,"BC",2,4.318,"strawberry","banana","","2016_Oct_25_1421"
11,2,1,15,"AX",10,1.708,"pear","apple","","2016_Oct_25_1421"
11,2,1,16,"BX",9,2.396,"strawberry","apple","","2016_Oct_25_1421"
11,2,1,17,"B",9,9.521,"strawberry","","","2016_Oct_25_1421"
11,2,1,18,"AY",10,6.287,"pear","orange","","2016_Oct_25_1421"
11,2,1,19,"AB",10,1.552,"pear","strawberry","","2016_Oct_25_1421"
11,2,1,20,"A",10,2.741,"pear","","","2016_Oct_25_1421"
11,2,1,21,"XY",10,1.521,"orange","apple","","2016_Oct_25_1421"
11,2,1,22,"BC",1,1.974,"banana","strawberry","","2016_Oct_25_1421"
11,2,1,23,"CY",1,1.427,"orange","banana","","2016_Oct_25_1421"
11,2,1,24,"AB",9,3.849,"strawberry","pear","","2016_Oct_25_1421"
11,2,1,25,"Y",9,4.009,"orange","","","2016_Oct_25_1421"
11,2,1,26,"AC",2,7.007,"pear","banana","","2016_Oct_25_1421"
11,2,1,27,"C",0,2.835,"","banana","","2016_Oct_25_1421"
11,2,1,28,"BX",10,4.693,"apple","strawberry","","2016_Oct_25_1421"
11,2,1,29,"C",0,3.29,"banana","","","2016_Oct_25_1421"
11,2,1,30,"XY",10,1.602,"apple","orange","","2016_Oct_25_1421"
11,2,2,31,"B",10,3.318,"strawberry","","","2016_Oct_25_1421"
11,2,2,32,"XY",10,2.536,"orange","apple","","2016_Oct_25_1421"
11,2,2,33,"X",9,4.036,"apple","","","2016_Oct_25_1421"
11,2,2,34,"X",9,3.286,"","apple","","2016_Oct_25_1421"
11,2,2,35,"C",0,1.897,"","banana","","2016_Oct_25_1421"
